time,lat,lon,alt,x,y,z
1,0.0,0.0,0.0,-2.7814136,6.231041,281.26743
2,0.0,0.0,0.0,-2.7591076,5.499135,281.09567
3,0.0,0.0,0.0,-2.5396805,6.4353256,281.1802
4,0.0,0.0,0.0,-2.5193894,6.3843694,281.26743
5,0.0,0.0,0.0,-2.5193894,6.3843694,281.09567
6,0.0,0.0,0.0,-2.7814136,6.231041,280.92392
7,0.0,0.0,0.0,-2.5294943,6.1826334,281.1802
8,0.0,0.0,0.0,-2.5193894,6.15814,281.60828
9,0.0,0.0,0.0,-2.318401,6.0041227,281.09567
10,0.0,0.0,0.0,-2.3090627,5.980129,281.26743
11,0.0,0.0,0.0,-2.5499492,6.0030994,281.35196
12,0.0,0.0,0.0,-2.318401,6.0041227,280.49588
