time,lat,lon,alt,x,y,z
1,NaN,NaN,NaN,NaN,NaN,146.13889
2,NaN,NaN,NaN,NaN,NaN,146.56165
3,NaN,NaN,NaN,NaN,NaN,145.96977
4,NaN,NaN,NaN,NaN,NaN,146.6462
5,NaN,NaN,NaN,NaN,NaN,146.39255
6,NaN,NaN,NaN,NaN,NaN,147.32262
7,NaN,NaN,NaN,NaN,NaN,146.56165
8,NaN,NaN,NaN,NaN,-0.45471528,145.63156
9,NaN,NaN,NaN,NaN,NaN,146.89986
10,NaN,NaN,NaN,NaN,NaN,147.06897
11,NaN,NaN,NaN,NaN,NaN,146.4771
12,NaN,NaN,NaN,NaN,NaN,146.13889
13,NaN,NaN,NaN,NaN,-0.916647,145.96977
14,NaN,NaN,NaN,NaN,-0.45652673,146.22343
15,NaN,NaN,NaN,NaN,-0.69027716,146.6462
16,NaN,NaN,NaN,NaN,NaN,145.54701
17,NaN,NaN,NaN,NaN,NaN,145.63156
18,NaN,NaN,NaN,NaN,NaN,146.30798
19,NaN,NaN,NaN,-0.23010232,-0.69027156,146.4771
20,NaN,NaN,NaN,NaN,NaN,146.39255
21,NaN,NaN,NaN,NaN,NaN,146.6462
22,NaN,NaN,NaN,NaN,NaN,146.4771
23,NaN,NaN,NaN,NaN,NaN,146.73076
24,NaN,NaN,NaN,NaN,-0.45653036,146.6462
25,NaN,NaN,NaN,NaN,NaN,146.4771
26,NaN,NaN,NaN,NaN,-0.68205506,146.30798
27,NaN,NaN,NaN,NaN,-0.451135,146.13889
28,NaN,NaN,NaN,NaN,-0.69305474,146.05434
29,NaN,NaN,NaN,NaN,-0.6820604,145.54701
30,NaN,NaN,NaN,NaN,NaN,146.6462
31,NaN,NaN,NaN,NaN,NaN,146.6462
32,NaN,NaN,NaN,NaN,NaN,145.96977
33,NaN,NaN,NaN,NaN,-0.22736123,146.13889
34,NaN,NaN,NaN,NaN,-0.68472856,145.88522
35,NaN,NaN,NaN,NaN,-0.68477196,146.22343
36,NaN,NaN,NaN,NaN,NaN,146.22343
