time,lat,lon,alt,x,y,z
1,0.0,0.0,0.0,-32.275642,-84.88391,74.86883
2,0.0,0.0,0.0,-29.054605,-85.34704,75.11985
3,0.0,0.0,0.0,-30.465546,-85.524796,74.950745
4,0.0,0.0,0.0,-25.346174,-85.23099,75.2044
5,0.0,0.0,0.0,-33.690067,-85.112686,74.533264
6,0.0,0.0,0.0,-31.429564,-85.19593,75.53732
7,0.0,0.0,0.0,-27.758541,-85.130035,75.2044
8,0.0,0.0,0.0,-31.429564,-85.2149,75.28631
9,0.0,0.0,0.0,-33.023865,-84.61387,74.86883
11,0.0,0.0,0.0,-31.429564,-85.19593,75.790985
12,0.0,0.0,0.0,-32.905243,-85.42418,75.53732
13,0.0,0.0,0.0,-31.429564,-85.2149,75.53732
14,0.0,0.0,0.0,-27.758541,-85.1492,75.11985
15,0.0,0.0,0.0,-30.465546,-85.50704,75.2044
16,0.0,0.0,0.0,-32.905243,-85.40609,74.86883
17,0.0,0.0,0.0,-29.054605,-85.34704,75.03529
18,0.0,0.0,0.0,-30.465546,-85.55989,75.03529
19,0.0,0.0,0.0,-31.429564,-85.19593,75.2044
20,0.0,0.0,0.0,-28.810793,-84.803925,75.53732
21,0.0,0.0,0.0,-32.905243,-85.40609,75.28631
22,0.0,0.0,0.0,-32.275642,-84.94402,75.370865
23,0.0,0.0,0.0,-30.068583,-85.04048,75.28631
24,0.0,0.0,0.0,-30.068583,-85.0209,75.455414
25,0.0,0.0,0.0,-32.905243,-85.40609,74.86883
26,0.0,0.0,0.0,-27.89727,-85.635025,74.950745
