time,lat,lon,alt,x,y,z
1,0.0,0.0,0.0,2.0454085,3.1778083,332.9767
2,0.0,0.0,0.0,2.5294943,3.6730297,333.4946
3,0.0,0.0,0.0,1.8328396,3.6600678,333.66635
4,0.0,0.0,0.0,2.0454085,3.4042788,333.66635
5,0.0,0.0,0.0,1.8476102,3.459459,333.57916
6,0.0,0.0,0.0,1.8328396,3.4318783,333.4074
7,0.0,0.0,0.0,1.8328396,3.6600678,333.8381
8,0.0,0.0,0.0,1.5848542,3.1660783,333.92264
9,0.0,0.0,0.0,2.07837,3.458983,333.57916
10,0.0,0.0,0.0,1.825542,2.9633589,333.57916
11,0.0,0.0,0.0,2.5294943,3.6730297,333.23566
12,0.0,0.0,0.0,2.263477,3.3903701,333.57916
13,0.0,0.0,0.0,1.6103005,3.2167928,333.66635
14,0.0,0.0,0.0,2.0617578,3.2031453,333.32285
15,0.0,0.0,0.0,1.6038626,3.6605053,333.4946
16,0.0,0.0,0.0,1.3639276,3.1789312,333.4946
17,0.0,0.0,0.0,1.825542,3.190855,332.9767
18,0.0,0.0,0.0,2.2997997,3.9025629,333.8381
19,0.0,0.0,0.0,2.0700307,3.674209,333.14847
20,0.0,0.0,0.0,2.0867772,3.0107927,333.57916
21,0.0,0.0,0.0,2.0867772,3.0107927,332.89215
22,0.0,0.0,0.0,2.254575,3.1524057,333.23566
23,0.0,0.0,0.0,1.825542,3.4182513,333.32285
24,0.0,0.0,0.0,1.8111206,3.3913198,333.0639
25,0.0,0.0,0.0,1.825542,3.872712,332.9767
