time,lat,lon,alt,x,y,z
1,0.0,0.0,0.0,2.9766996,3.6570082,331.94623
2,0.0,0.0,0.0,2.7155511,2.712506,332.80496
3,0.0,0.0,0.0,2.7702157,3.6870842,332.37692
4,0.0,0.0,0.0,3.618629,3.611434,332.03342
5,0.0,0.0,0.0,2.9531167,3.4019313,332.4615
6,0.0,0.0,0.0,3.205216,3.2002127,332.6332
7,0.0,0.0,0.0,3.3796837,3.373819,332.72043
8,0.0,0.0,0.0,3.1924722,3.64174,332.89215
9,0.0,0.0,0.0,2.748088,3.8856647,332.80496
10,0.0,0.0,0.0,3.1924722,2.960268,332.80496
11,0.0,0.0,0.0,3.3796837,3.8224063,332.72043
12,0.0,0.0,0.0,2.9766996,3.429009,332.4615
13,0.0,0.0,0.0,3.4199827,3.4139066,332.4615
14,0.0,0.0,0.0,3.1924722,3.414688,332.4615
15,0.0,0.0,0.0,3.4199827,3.1867986,333.23566
16,0.0,0.0,0.0,2.9886324,3.6716154,332.6332
17,0.0,0.0,0.0,3.4199827,3.6409073,332.89215
18,0.0,0.0,0.0,3.205216,3.6562233,332.4615
19,0.0,0.0,0.0,3.2180612,3.8995595,332.9767
20,0.0,0.0,0.0,3.3796837,3.8224063,332.80496
21,0.0,0.0,0.0,2.9766996,3.6570082,332.80496
22,0.0,0.0,0.0,3.1924722,3.414688,332.6332
23,0.0,0.0,0.0,2.9531167,3.6281397,332.80496
24,0.0,0.0,0.0,2.9766996,3.6570082,333.4074
25,0.0,0.0,0.0,3.4612541,3.4549558,332.4615
26,0.0,0.0,0.0,3.205216,3.4282722,332.72043
27,0.0,0.0,0.0,4.1018386,3.8647773,332.9767
28,0.0,0.0,0.0,2.9531167,3.854235,332.54868
29,0.0,0.0,0.0,2.9886324,3.4427094,332.9767
30,0.0,0.0,0.0,3.205216,3.4282722,333.32285
31,0.0,0.0,0.0,2.748088,3.8856647,332.9767
32,0.0,0.0,0.0,3.618629,3.611434,332.54868
33,0.0,0.0,0.0,3.1924722,3.64174,332.6332
34,0.0,0.0,0.0,3.167287,3.6131165,332.89215
35,0.0,0.0,0.0,3.406444,3.1742234,332.9767
36,0.0,0.0,0.0,3.393011,3.6123023,332.6332
37,0.0,0.0,0.0,3.205216,3.6562233,333.0639
38,0.0,0.0,0.0,2.9531167,3.6281397,332.4615
39,0.0,0.0,0.0,2.9886324,3.4427094,332.03342
40,0.0,0.0,0.0,2.7591076,3.2143385,331.85904
41,0.0,0.0,0.0,3.4199827,3.1867986,332.54868
42,0.0,0.0,0.0,3.6044207,3.597309,332.4615
43,0.0,0.0,0.0,3.447387,3.6699674,332.54868
44,0.0,0.0,0.0,3.4199827,3.6409073,332.6332
45,0.0,0.0,0.0,3.393011,4.0624123,332.6332
46,0.0,0.0,0.0,2.9531167,3.4019313,332.80496
47,0.0,0.0,0.0,3.1924722,3.1875281,332.4615
48,0.0,0.0,0.0,3.393011,3.387077,332.6332
49,0.0,0.0,0.0,3.1924722,3.1875281,332.11798
50,0.0,0.0,0.0,2.726311,3.6288502,332.28973
51,0.0,0.0,0.0,3.406444,3.6265495,332.4615
52,0.0,0.0,0.0,2.4895525,3.1643033,331.77448
53,0.0,0.0,0.0,2.726311,3.4025977,332.72043
54,0.0,0.0,0.0,3.1924722,3.64174,332.20517
55,0.0,0.0,0.0,3.406444,3.6265495,332.11798
56,0.0,0.0,0.0,3.1924722,3.8686783,332.03342
57,0.0,0.0,0.0,2.964861,3.8695023,331.60272
58,0.0,0.0,0.0,3.406444,3.4004393,331.34378
59,0.0,0.0,0.0,3.6044207,3.1486144,332.20517
60,0.0,0.0,0.0,2.9766996,2.97269,332.03342
61,0.0,0.0,0.0,2.964861,3.415416,331.85904
62,0.0,0.0,0.0,3.4199827,3.4139066,332.28973
63,0.0,0.0,0.0,3.4199827,3.4139066,331.60272
64,0.0,0.0,0.0,3.406444,3.6265495,331.77448
