time,lat,lon,alt,x,y,z
1,0.0,0.0,0.0,-2.0700307,0.4598969,134.99905
2,0.0,0.0,0.0,-2.5193894,0.45791343,135.25272
3,0.0,0.0,0.0,-1.6038626,0.2290921,134.49438
4,0.0,0.0,0.0,-2.29061,0.4579902,134.8326
5,0.0,0.0,0.0,-2.0617578,0.45805976,134.74805
6,0.0,0.0,0.0,-2.5294943,-0.0,135.50638
7,0.0,0.0,0.0,-2.0700307,0.22995216,134.74805
8,0.0,0.0,0.0,-2.29061,1.1448476,134.49438
9,0.0,0.0,0.0,-2.5294943,0.22987813,134.40984
10,0.0,0.0,0.0,-2.0617578,0.45805976,134.74805
11,0.0,0.0,0.0,-2.07837,0.46174887,135.25272
12,0.0,0.0,0.0,-2.29061,0.4579902,135.16817
13,0.0,0.0,0.0,-2.29061,0.4579902,135.08362
14,0.0,0.0,0.0,-2.29061,0.22899877,134.66348
15,0.0,0.0,0.0,-2.3090627,-0.0,134.8326
16,0.0,0.0,0.0,-2.7702157,-0.0,134.57893
17,0.0,0.0,0.0,-2.0700307,0.6898267,134.40984
18,0.0,0.0,0.0,-2.29061,0.915922,134.8326
19,0.0,0.0,0.0,-2.5294943,0.22987813,134.66348
20,0.0,0.0,0.0,-2.29061,0.4579902,134.40984
21,0.0,0.0,0.0,-2.0617578,0.22903351,134.8326
22,0.0,0.0,0.0,-1.8401953,0.22998364,134.9145
23,0.0,0.0,0.0,-2.3090627,0.23084258,133.98706
24,0.0,0.0,0.0,-1.597476,0.22818011,134.15617
25,0.0,0.0,0.0,-2.0617578,0.45805976,134.15617
26,0.0,0.0,0.0,-2.2997997,-0.0,134.74805
27,0.0,0.0,0.0,-2.5499492,0.46346396,134.74805
28,0.0,0.0,0.0,-2.5499492,-0.0,133.90251
29,0.0,0.0,0.0,-2.5193894,0.45791343,133.73605
30,0.0,0.0,0.0,-2.5396805,0.4615989,134.32527
31,0.0,0.0,0.0,-1.5541551,-1.33173,134.07162
32,0.0,0.0,0.0,-1.8401953,0.68992126,134.40984
33,0.0,0.0,0.0,-2.2997997,0.22991697,133.56694
34,0.0,0.0,0.0,-1.6233325,0.23187235,133.90251
35,0.0,0.0,0.0,-2.0617578,0.45805976,133.22873
36,0.0,0.0,0.0,-2.5294943,0.45974883,133.81796
37,0.0,0.0,0.0,-2.3090627,0.23084258,134.40984
38,0.0,0.0,0.0,-3.2310097,-0.0,133.90251
39,0.0,0.0,0.0,-2.318401,-0.0,134.15617
40,0.0,0.0,0.0,-2.5294943,-0.0,134.49438
41,0.0,0.0,0.0,-2.3468742,-0.23462053,134.40984
42,0.0,0.0,0.0,-2.748088,0.4578294,133.81796
43,0.0,0.0,0.0,-2.29061,-0.0,134.66348
44,0.0,0.0,0.0,-2.5396805,0.23080319,133.90251
45,0.0,0.0,0.0,-2.9766996,0.22887267,134.49438
46,0.0,0.0,0.0,-2.2997997,-0.0,134.07162
47,0.0,0.0,0.0,-3.2310097,0.6919586,133.90251
48,0.0,0.0,0.0,-2.29061,-0.0,134.24072
49,0.0,0.0,0.0,-2.2997997,0.45982653,134.32527
50,0.0,0.0,0.0,-2.5193894,0.68685186,134.07162
51,0.0,0.0,0.0,-2.7591076,0.22983557,134.99905
52,0.0,0.0,0.0,-2.748088,-0.0,134.8326
53,0.0,0.0,0.0,-2.29061,0.22899877,134.57893
54,0.0,0.0,0.0,-2.07837,0.23087816,135.16817
55,0.0,0.0,0.0,-3.0006614,-0.23071335,134.8326
56,0.0,0.0,0.0,-2.9886324,0.22978936,135.16817
57,0.0,0.0,0.0,-2.9766996,-0.0,135.16817
58,0.0,0.0,0.0,-2.7814136,0.23169217,134.40984
59,0.0,0.0,0.0,-1.8328396,0.22906466,135.08362
60,0.0,0.0,0.0,-2.0952525,0.2327527,134.49438
61,0.0,0.0,0.0,-1.8111206,0.45269537,135.08362
62,0.0,0.0,0.0,-2.7371562,0.45600957,134.57893
63,0.0,0.0,0.0,-2.29061,-0.0,134.99905
64,0.0,0.0,0.0,-2.7814136,0.69504625,134.9145
65,0.0,0.0,0.0,-1.8401953,0.45995986,134.74805
66,0.0,0.0,0.0,-2.318401,0.23177555,135.42183
67,0.0,0.0,0.0,-2.3090627,0.46167767,134.66348
68,0.0,0.0,0.0,-2.0373304,0.22632119,134.32527
69,0.0,0.0,0.0,-1.8401953,0.22998364,134.24072
70,0.0,0.0,0.0,-2.5193894,0.45791343,134.74805
71,0.0,0.0,0.0,-2.5294943,-0.0,134.74805
72,0.0,0.0,0.0,-2.0700307,0.4598969,134.66348
73,0.0,0.0,0.0,-1.380354,-0.23003557,134.49438
74,0.0,0.0,0.0,-1.3859178,0.6928576,134.49438
75,0.0,0.0,0.0,-2.4994195,-0.22714671,134.49438
76,0.0,0.0,0.0,-3.0006614,0.46141922,134.74805
77,0.0,0.0,0.0,-2.9766996,0.22887267,135.25272
78,0.0,0.0,0.0,-2.5093646,-0.0,134.9145
79,0.0,0.0,0.0,-2.7702157,-0.0,134.07162
80,0.0,0.0,0.0,-2.318401,0.46354353,134.40984
81,0.0,0.0,0.0,-2.7591076,0.45966372,134.40984
82,0.0,0.0,0.0,-2.748088,-0.0,134.32527
83,0.0,0.0,0.0,-2.9766996,-0.22887267,133.98706
84,0.0,0.0,0.0,-2.2814937,0.2280879,135.33727
85,0.0,0.0,0.0,-1.6103005,0.23001145,134.66348
86,0.0,0.0,0.0,-2.318401,0.9270264,134.24072
87,0.0,0.0,0.0,-2.5193894,0.45791343,134.07162
88,0.0,0.0,0.0,-6.203448,1.7330451,134.8326
89,0.0,0.0,0.0,-2.5294943,0.22987813,134.49438
90,0.0,0.0,0.0,-2.2997997,0.6897213,134.57893
91,0.0,0.0,0.0,-2.5294943,0.22987813,134.9145
93,0.0,0.0,0.0,-2.9766996,0.6865888,134.40984
94,0.0,0.0,0.0,-2.263477,0.22628765,134.49438
95,0.0,0.0,0.0,-2.27245,0.4543613,134.24072
96,0.0,0.0,0.0,-2.0700307,0.22995216,134.74805
97,0.0,0.0,0.0,-2.5193894,0.45791343,134.66348
98,0.0,0.0,0.0,-2.9766996,0.9154177,134.99905
99,0.0,0.0,0.0,-2.748088,0.4578294,134.32527
100,0.0,0.0,0.0,-2.7371562,0.22800839,134.9145
101,0.0,0.0,0.0,-2.29061,0.4579902,134.9145
102,0.0,0.0,0.0,-1.6038626,0.45817694,135.08362
103,0.0,0.0,0.0,-2.2814937,-0.0,134.9145
104,0.0,0.0,0.0,-2.7702157,0.23076011,134.9145
105,0.0,0.0,0.0,-2.5193894,0.45791343,134.99905
106,0.0,0.0,0.0,-2.29061,0.4579902,134.8326
107,0.0,0.0,0.0,-2.0700307,0.4598969,134.24072
108,0.0,0.0,0.0,-2.3090627,0.46167767,134.49438
109,0.0,0.0,0.0,-1.8328396,-0.0,134.49438
110,0.0,0.0,0.0,-2.7702157,0.23076011,135.08362
111,0.0,0.0,0.0,-2.327815,0.23271617,135.50638
112,0.0,0.0,0.0,-2.5396805,0.23080319,135.25272
113,0.0,0.0,0.0,-2.2997997,0.22991697,134.57893
114,0.0,0.0,0.0,-2.0700307,0.6898267,134.99905
115,0.0,0.0,0.0,-2.5093646,0.22804992,135.16817
116,0.0,0.0,0.0,-2.318401,-0.23177555,135.25272
117,0.0,0.0,0.0,-2.5193894,0.45791343,134.8326
119,0.0,0.0,0.0,-2.0700307,0.4598969,135.50638
120,0.0,0.0,0.0,-2.3090627,0.46167767,135.33727
121,0.0,0.0,0.0,-2.7591076,0.22983557,135.25272
122,0.0,0.0,0.0,-2.0617578,0.22903351,134.8326
123,0.0,0.0,0.0,-2.0700307,0.22995216,135.33727
124,0.0,0.0,0.0,-2.29061,0.22899877,134.9145
125,0.0,0.0,0.0,-2.5396805,0.4615989,135.59093
126,0.0,0.0,0.0,-2.5396805,0.4615989,134.74805
127,0.0,0.0,0.0,-2.5396805,-0.0,134.49438
128,0.0,0.0,0.0,-2.2997997,0.22991697,135.42183
129,0.0,0.0,0.0,-2.9886324,0.22978936,135.67548
130,0.0,0.0,0.0,-2.6733477,1.5585026,135.50638
131,0.0,0.0,0.0,-2.7591076,0.22983557,136.0956
132,0.0,0.0,0.0,-2.7927022,0.46525583,134.74805
133,0.0,0.0,0.0,-2.29061,0.4579902,135.67548
134,0.0,0.0,0.0,-2.3090627,0.23084258,135.16817
135,0.0,0.0,0.0,-2.5294943,0.22987813,135.50638
136,0.0,0.0,0.0,-2.5193894,0.45791343,134.99905
