time,lat,lon,alt,x,y,z
1,0.0,0.0,0.0,2.964861,3.415416,332.4615
2,0.0,0.0,0.0,1.818303,3.6311264,332.54868
3,0.0,0.0,0.0,2.2814937,3.6445024,332.72043
4,0.0,0.0,0.0,2.5093646,3.8709686,332.89215
5,0.0,0.0,0.0,2.263477,3.164821,333.23566
6,0.0,0.0,0.0,2.4994195,3.6295037,332.11798
7,0.0,0.0,0.0,2.0454085,3.630643,333.32285
8,0.0,0.0,0.0,1.6038626,3.6605053,332.89215
9,0.0,0.0,0.0,2.2814937,3.8716109,332.6332
10,0.0,0.0,0.0,3.2310097,3.6855345,333.14847
11,0.0,0.0,0.0,2.4994195,3.403211,332.80496
12,0.0,0.0,0.0,2.29061,3.4308934,333.66635
13,0.0,0.0,0.0,3.0006614,3.45652,332.80496
14,0.0,0.0,0.0,2.0535502,3.6450493,332.6332
15,0.0,0.0,0.0,3.205216,3.4282722,332.80496
16,0.0,0.0,0.0,1.825542,3.645539,333.4946
17,0.0,0.0,0.0,2.0617578,4.5709734,332.6332
18,0.0,0.0,0.0,2.4895525,3.6152225,332.9767
19,0.0,0.0,0.0,3.2180612,3.2129972,333.0639
20,0.0,0.0,0.0,2.7155511,3.38921,332.9767
21,0.0,0.0,0.0,2.5193894,4.114223,332.89215
22,0.0,0.0,0.0,3.1924722,3.1875281,333.0639
23,0.0,0.0,0.0,1.818303,3.404733,332.89215
24,0.0,0.0,0.0,2.4895525,3.6152225,333.23566
25,0.0,0.0,0.0,2.748088,3.4296913,333.0639
26,0.0,0.0,0.0,2.5294943,3.4440362,332.89215
27,0.0,0.0,0.0,2.2814937,3.4172783,333.0639
28,0.0,0.0,0.0,1.6038626,3.2039628,332.80496
29,0.0,0.0,0.0,2.263477,3.3903701,333.23566
30,0.0,0.0,0.0,2.2997997,3.9025629,332.80496
31,0.0,0.0,0.0,2.4994195,3.8556836,333.14847
32,0.0,0.0,0.0,2.2997997,3.9025629,332.54868
33,0.0,0.0,0.0,2.27245,3.6301014,333.32285
34,0.0,0.0,0.0,2.263477,3.164821,332.4615
35,0.0,0.0,0.0,2.7371562,3.6432352,332.9767
36,0.0,0.0,0.0,2.726311,3.4025977,332.89215
37,0.0,0.0,0.0,2.3090627,3.4584508,332.80496
38,0.0,0.0,0.0,2.9766996,3.884892,332.80496
39,0.0,0.0,0.0,2.5093646,3.6438973,332.6332
40,0.0,0.0,0.0,2.8845568,3.3231978,332.37692
41,0.0,0.0,0.0,2.748088,3.4296913,332.9767
42,0.0,0.0,0.0,2.27245,3.6301014,333.14847
43,0.0,0.0,0.0,2.263477,3.164821,333.14847
44,0.0,0.0,0.0,2.0535502,3.190426,333.75092
45,0.0,0.0,0.0,2.29061,2.9743252,333.23566
46,0.0,0.0,0.0,2.726311,3.6288502,333.32285
47,0.0,0.0,0.0,2.748088,3.6577363,333.0639
48,0.0,0.0,0.0,1.7969251,3.364809,333.0639
49,0.0,0.0,0.0,2.7591076,4.129895,333.23566
50,0.0,0.0,0.0,1.6038626,3.4322886,332.6332
51,0.0,0.0,0.0,2.0617578,4.115533,333.32285
52,0.0,0.0,0.0,2.0535502,3.4177923,333.32285
53,0.0,0.0,0.0,2.29061,3.6590176,333.66635
54,0.0,0.0,0.0,2.748088,3.8856647,333.4074
55,0.0,0.0,0.0,1.8401953,3.4456136,332.80496
56,0.0,0.0,0.0,2.0700307,3.4451427,332.9767
57,0.0,0.0,0.0,2.4994195,3.403211,333.0639
58,0.0,0.0,0.0,1.6038626,3.888605,332.9767
59,0.0,0.0,0.0,2.7155511,2.712506,332.89215
60,0.0,0.0,0.0,1.825542,3.4182513,333.14847
61,0.0,0.0,0.0,1.6038626,3.888605,333.14847
62,0.0,0.0,0.0,1.8111206,3.8422205,333.4074
63,0.0,0.0,0.0,2.9766996,3.2009,332.80496
64,0.0,0.0,0.0,1.8328396,3.4318783,333.57916
65,0.0,0.0,0.0,2.7371562,3.6432352,332.9767
66,0.0,0.0,0.0,2.29061,3.4308934,332.9767
67,0.0,0.0,0.0,2.2814937,3.6445024,332.89215
68,0.0,0.0,0.0,2.0535502,3.190426,333.32285
69,0.0,0.0,0.0,2.748088,3.4296913,332.6332
70,0.0,0.0,0.0,2.7591076,3.2143385,332.6332
71,0.0,0.0,0.0,2.7371562,3.1888373,333.14847
72,0.0,0.0,0.0,1.825542,3.645539,332.89215
73,0.0,0.0,0.0,2.29061,3.8870256,332.80496
74,0.0,0.0,0.0,1.818303,4.083566,332.54868
75,0.0,0.0,0.0,2.2814937,3.6445024,333.14847
76,0.0,0.0,0.0,2.5193894,3.4303198,333.14847
77,0.0,0.0,0.0,2.5193894,3.6584058,332.80496
78,0.0,0.0,0.0,2.5093646,3.8709686,332.72043
