time,lat,lon,alt,x,y,z
1,0.0,0.0,0.0,-8.221581,3.0158315,190.30713
2,0.0,0.0,0.0,-8.434865,2.799247,190.73254
3,0.0,0.0,0.0,-8.647913,2.5827837,189.96892
4,0.0,0.0,0.0,-8.252529,2.8112235,190.47888
5,0.0,0.0,0.0,-8.403372,2.7888873,190.90164
6,0.0,0.0,0.0,-7.794329,3.018991,191.1553
7,0.0,0.0,0.0,-8.190862,3.0046601,190.13803
8,0.0,0.0,0.0,-8.190862,3.2188427,190.3917
9,0.0,0.0,0.0,-8.252529,3.2428584,190.22258
10,0.0,0.0,0.0,-8.252529,3.0270836,190.22258
11,0.0,0.0,0.0,-7.9781246,2.7918637,189.88437
12,0.0,0.0,0.0,-8.252529,3.45854,189.79982
13,0.0,0.0,0.0,-8.403372,3.0030384,189.6307
14,0.0,0.0,0.0,-8.221581,2.8007712,189.79982
15,0.0,0.0,0.0,-7.794329,2.8037062,190.30713
16,0.0,0.0,0.0,-8.434865,3.014191,190.05348
17,0.0,0.0,0.0,-8.221581,3.0158315,189.88437
18,0.0,0.0,0.0,-8.008067,2.8022568,189.71527
19,0.0,0.0,0.0,-8.647913,3.2272513,189.79982
20,0.0,0.0,0.0,-8.221581,3.0158315,189.54352
21,0.0,0.0,0.0,-7.765166,3.0077848,189.6307
22,0.0,0.0,0.0,-8.190862,2.790394,189.79982
23,0.0,0.0,0.0,-8.403372,3.4310832,189.96892
24,0.0,0.0,0.0,-8.221581,3.0158315,190.13803
25,0.0,0.0,0.0,-8.038233,3.0287015,189.6307
26,0.0,0.0,0.0,-8.221581,3.2308068,189.88437
27,0.0,0.0,0.0,-8.434865,3.014191,189.79982
28,0.0,0.0,0.0,-8.615648,3.0013776,189.6307
29,0.0,0.0,0.0,-8.221581,2.8007712,190.05348
30,0.0,0.0,0.0,-8.647913,2.7976866,189.79982
31,0.0,0.0,0.0,-8.221581,3.0158315,189.88437
32,0.0,0.0,0.0,-8.190862,2.790394,190.30713
33,0.0,0.0,0.0,-8.827687,2.5717747,189.88437
34,0.0,0.0,0.0,-8.403372,3.2171056,190.13803
35,0.0,0.0,0.0,-8.16037,2.7800925,190.47888
36,0.0,0.0,0.0,-8.190862,3.0046601,190.648
37,0.0,0.0,0.0,-8.252529,3.0270836,190.73254
38,0.0,0.0,0.0,-8.403372,3.0030384,190.56343
39,0.0,0.0,0.0,-8.190862,3.0046601,189.96892
40,0.0,0.0,0.0,-7.9781246,3.0062428,190.648
41,0.0,0.0,0.0,-8.252529,2.8112235,190.47888
42,0.0,0.0,0.0,-8.221581,2.8007712,190.47888
43,0.0,0.0,0.0,-8.498559,2.8201969,190.22258
44,0.0,0.0,0.0,-7.9781246,3.8628564,190.73254
45,0.0,0.0,0.0,-7.889617,2.5490332,190.30713
46,0.0,0.0,0.0,-8.37211,3.205248,190.30713
47,0.0,0.0,0.0,-8.16037,2.9935708,190.56343
48,0.0,0.0,0.0,-8.2837105,3.2549996,190.56343
49,0.0,0.0,0.0,-8.37211,3.205248,190.30713
50,0.0,0.0,0.0,-8.69796,2.9560146,190.648
51,0.0,0.0,0.0,-8.221581,3.2308068,190.13803
53,0.0,0.0,0.0,-8.038233,2.5966718,190.3917
54,0.0,0.0,0.0,-8.038233,2.8127267,190.3917
55,0.0,0.0,0.0,-8.190862,3.0046601,190.22258
56,0.0,0.0,0.0,-7.5653214,3.1030507,189.88437
57,0.0,0.0,0.0,-9.048889,2.9313576,189.79982
58,0.0,0.0,0.0,-8.403372,2.7888873,189.88437
59,0.0,0.0,0.0,-8.16037,2.9935708,189.71527
60,0.0,0.0,0.0,-7.9484024,2.781546,190.22258
61,0.0,0.0,0.0,-8.221581,2.8007712,189.6307
62,0.0,0.0,0.0,-8.221581,3.0158315,190.13803
63,0.0,0.0,0.0,-8.680418,2.8081052,189.88437
64,0.0,0.0,0.0,-8.190862,2.3616328,190.13803
65,0.0,0.0,0.0,-8.37211,2.9919667,190.30713
66,0.0,0.0,0.0,-8.434865,2.799247,190.47888
67,0.0,0.0,0.0,-8.221581,2.5856318,190.05348
68,0.0,0.0,0.0,-7.913192,3.064652,190.13803
69,0.0,0.0,0.0,-8.008067,3.4475176,189.71527
70,0.0,0.0,0.0,-10.244088,2.9410753,189.96892
71,0.0,0.0,0.0,-8.099247,2.8339005,189.6307
72,0.0,0.0,0.0,-7.9781246,3.434742,190.30713
73,0.0,0.0,0.0,-7.9781246,3.0062428,189.79982
74,0.0,0.0,0.0,-7.5519905,2.794692,190.3917
75,0.0,0.0,0.0,-8.530766,3.048145,190.05348
76,0.0,0.0,0.0,-8.434865,3.014191,189.71527
77,0.0,0.0,0.0,-8.190862,3.0046601,190.13803
78,0.0,0.0,0.0,-7.9781246,3.0062428,190.05348
79,0.0,0.0,0.0,-8.466593,3.241082,189.96892
80,0.0,0.0,0.0,-7.9781246,3.0062428,189.6307
81,0.0,0.0,0.0,-8.038233,3.0287015,189.54352
82,0.0,0.0,0.0,-8.008067,2.8022568,189.88437
83,0.0,0.0,0.0,-7.823711,2.8141916,189.71527
84,0.0,0.0,0.0,-7.794329,3.4492989,189.28986
85,0.0,0.0,0.0,-8.038233,3.0287015,189.79982
86,0.0,0.0,0.0,-7.0165014,2.8410037,190.22258
87,0.0,0.0,0.0,-8.008067,2.8022568,189.79982
88,0.0,0.0,0.0,-7.67448,3.0175564,189.6307
89,0.0,0.0,0.0,-7.5238194,3.6390321,189.6307
90,0.0,0.0,0.0,-8.221581,3.0158315,189.79982
91,0.0,0.0,0.0,-8.008067,3.2325199,190.22258
92,0.0,0.0,0.0,-8.038233,3.0287015,189.96892
93,0.0,0.0,0.0,-8.2837105,3.2549996,189.79982
94,0.0,0.0,0.0,-7.823711,2.8141916,189.37442
95,0.0,0.0,0.0,-8.038233,3.0287015,189.71527
96,0.0,0.0,0.0,-8.37211,2.7786026,189.71527
97,0.0,0.0,0.0,-7.9781246,3.0062428,189.37442
98,0.0,0.0,0.0,-7.9739833,3.3080976,190.13803
99,0.0,0.0,0.0,-8.16037,2.9935708,189.37442
100,0.0,0.0,0.0,-6.0770397,1.9489219,190.22258
101,0.0,0.0,0.0,-7.9781246,3.0062428,189.6307
102,0.0,0.0,0.0,-7.765166,3.2221894,189.54352
103,0.0,0.0,0.0,-8.252529,2.8112235,189.37442
104,0.0,0.0,0.0,-7.765166,2.5787296,189.79982
105,0.0,0.0,0.0,-8.252529,2.8112235,189.79982
106,0.0,0.0,0.0,-7.5519905,3.0092869,190.22258
107,0.0,0.0,0.0,-8.008067,3.2325199,189.79982
108,0.0,0.0,0.0,-9.176203,3.2597022,189.79982
109,0.0,0.0,0.0,-8.16037,2.9935708,189.6307
110,0.0,0.0,0.0,-7.580373,2.8051171,189.79982
111,0.0,0.0,0.0,-8.008067,2.8022568,189.71527
112,0.0,0.0,0.0,-7.580373,3.02051,189.28986
113,0.0,0.0,0.0,-7.9484024,3.2086418,189.37442
114,0.0,0.0,0.0,-7.823711,3.0302787,189.79982
115,0.0,0.0,0.0,-7.9484024,3.2086418,189.96892
