time,lat,lon,alt,x,y,z
1,0.0,0.0,0.0,3.8746727,2.5036361,334.5251
2,0.0,0.0,0.0,4.1018386,2.5029447,334.2688
3,0.0,0.0,0.0,3.6619358,2.514252,334.35333
4,0.0,0.0,0.0,3.6766021,2.065774,334.95578
5,0.0,0.0,0.0,4.1346717,3.2097034,334.0944
6,0.0,0.0,0.0,4.0856166,3.1717656,335.12753
7,0.0,0.0,0.0,3.6766021,2.753438,334.35333
8,0.0,0.0,0.0,4.0535536,2.4735682,334.69684
9,0.0,0.0,0.0,2.9299045,3.375276,334.61227
10,0.0,0.0,0.0,4.782532,2.0464067,334.2688
11,0.0,0.0,0.0,4.763642,2.0383492,334.5251
12,0.0,0.0,0.0,4.1018386,2.5029447,334.8686
13,0.0,0.0,0.0,4.573921,2.5113761,334.00986
14,0.0,0.0,0.0,4.1018386,2.7301552,334.8686
15,0.0,0.0,0.0,3.8746727,2.276284,334.2688
16,0.0,0.0,0.0,4.3461246,1.8275726,334.78403
17,0.0,0.0,0.0,4.11819,2.7410035,334.61227
18,0.0,0.0,0.0,3.4199827,2.5049016,334.18158
19,0.0,0.0,0.0,3.9056995,2.7527094,334.5251
20,0.0,0.0,0.0,3.9056995,2.9817042,335.04034
21,0.0,0.0,0.0,4.519911,2.7071183,334.78403
22,0.0,0.0,0.0,2.9531167,2.9492025,334.69684
23,0.0,0.0,0.0,3.6619358,2.0575519,334.95578
24,0.0,0.0,0.0,2.964861,2.9608994,334.5251
25,0.0,0.0,0.0,4.782532,2.0464067,334.69684
26,0.0,0.0,0.0,4.151285,2.3030114,334.8686
27,0.0,0.0,0.0,2.3468742,3.2811139,335.04034
28,0.0,0.0,0.0,18.014696,0.22149071,335.12753
29,0.0,0.0,0.0,10.997333,0.68308836,334.44052
30,0.0,0.0,0.0,13.2537155,-5.742028,334.35333
31,0.0,0.0,0.0,6.4454174,8.046034,334.8686
32,0.0,0.0,0.0,16.042782,1.4176788,335.2993
33,0.0,0.0,0.0,16.8518,-0.91005415,334.2688
34,0.0,0.0,0.0,13.981205,2.0415256,334.61227
35,0.0,0.0,0.0,5.32574,4.583083,334.5251
36,0.0,0.0,0.0,3.859344,0.22684744,334.69684
37,0.0,0.0,0.0,2.726311,0.90835154,334.5251
38,0.0,0.0,0.0,4.1346717,0.91794014,334.61227
39,0.0,0.0,0.0,4.11819,0.68574136,334.18158
40,0.0,0.0,0.0,3.6913862,1.1526048,334.61227
41,0.0,0.0,0.0,2.964861,1.3675269,334.5251
42,0.0,0.0,0.0,3.6044207,1.1254938,334.8686
43,0.0,0.0,0.0,3.618629,1.1299233,334.61227
44,0.0,0.0,0.0,4.3461246,0.91401887,334.61227
45,0.0,0.0,0.0,3.6913862,0.9221286,334.69684
46,0.0,0.0,0.0,3.6619358,0.914783,334.18158
47,0.0,0.0,0.0,3.4199827,1.1391674,334.35333
48,0.0,0.0,0.0,4.820766,0.6878356,334.61227
49,0.0,0.0,0.0,3.1924722,1.5949981,334.2688
50,0.0,0.0,0.0,2.7155511,1.3570135,334.18158
51,0.0,0.0,0.0,3.17983,1.5886918,334.78403
52,0.0,0.0,0.0,5.0091395,0.90951645,334.2688
53,0.0,0.0,0.0,2.7702157,1.3842987,334.5251
54,0.0,0.0,0.0,2.748088,2.0593886,334.18158
55,0.0,0.0,0.0,2.5294943,1.3790097,334.5251
56,0.0,0.0,0.0,4.294783,0.9032436,334.35333
57,0.0,0.0,0.0,3.167287,0.9044032,334.35333
58,0.0,0.0,0.0,3.205216,1.1439712,334.35333
59,0.0,0.0,0.0,3.1924722,1.367235,334.35333
60,0.0,0.0,0.0,3.618629,2.033272,334.61227
61,0.0,0.0,0.0,4.1346717,0.91794014,334.2688
62,0.0,0.0,0.0,2.7371562,0.9119613,334.78403
63,0.0,0.0,0.0,2.0700307,1.3794535,334.00986
64,0.0,0.0,0.0,2.964861,0.9117809,334.35333
65,0.0,0.0,0.0,3.406444,0.6808554,334.0944
66,0.0,0.0,0.0,4.3635116,0.4588633,334.69684
67,0.0,0.0,0.0,3.2310097,1.153165,334.69684
68,0.0,0.0,0.0,2.7371562,1.3677977,335.12753
69,0.0,0.0,0.0,3.406444,0.9077741,334.69684
70,0.0,0.0,0.0,3.17983,0.68101037,334.00986
71,0.0,0.0,0.0,2.748088,0.9156004,334.35333
72,0.0,0.0,0.0,4.592212,0.6880615,334.8686
73,0.0,0.0,0.0,4.0695224,0.90350324,334.44052
74,0.0,0.0,0.0,2.9299045,1.3514235,333.8381
75,0.0,0.0,0.0,2.964861,1.3675269,334.2688
76,0.0,0.0,0.0,3.859344,1.587534,334.5251
77,0.0,0.0,0.0,3.1548424,1.1260152,334.61227
78,0.0,0.0,0.0,3.4199827,1.3669217,334.69684
79,0.0,0.0,0.0,3.8441353,1.1296337,333.75092
80,0.0,0.0,0.0,3.9056995,0.45912844,334.18158
81,0.0,0.0,0.0,3.4336307,1.1437068,334.2688
82,0.0,0.0,0.0,5.1539087,1.3424397,334.69684
83,0.0,0.0,0.0,2.9766996,1.8303682,334.18158
84,0.0,0.0,0.0,3.8901243,2.0570114,334.2688
85,0.0,0.0,0.0,4.1680326,1.156609,334.44052
86,0.0,0.0,0.0,2.7371562,1.3677977,334.8686
87,0.0,0.0,0.0,3.6473854,0.68339056,334.44052
88,0.0,0.0,0.0,3.6473854,0.9111538,334.2688
89,0.0,0.0,0.0,4.1018386,0.9106644,334.61227
90,0.0,0.0,0.0,4.0856166,0.9070698,334.35333
91,0.0,0.0,0.0,4.11819,1.8281101,334.18158
92,0.0,0.0,0.0,4.0856166,0.45356333,333.75092
93,0.0,0.0,0.0,3.1548424,1.1260152,334.0944
94,0.0,0.0,0.0,3.2180612,2.0667694,334.35333
95,0.0,0.0,0.0,3.0006614,0.92277855,334.61227
96,0.0,0.0,0.0,3.4612541,1.3833909,334.18158
97,0.0,0.0,0.0,3.632951,1.3611877,334.8686
98,0.0,0.0,0.0,3.0006614,1.6145747,334.5251
99,0.0,0.0,0.0,3.6619358,0.68611276,334.5251
100,0.0,0.0,0.0,3.1548424,1.1260152,334.44052
101,0.0,0.0,0.0,2.7591076,2.0676334,334.69684
102,0.0,0.0,0.0,1.862621,1.6290672,334.44052
103,0.0,0.0,0.0,2.726311,2.4965947,335.12753
104,0.0,0.0,0.0,3.4199827,0.4557174,334.0944
105,0.0,0.0,0.0,1.380354,1.1500295,334.00986
106,0.0,0.0,0.0,3.393011,1.8079479,334.78403
107,0.0,0.0,0.0,1.6103005,0.69000465,334.8686
108,0.0,0.0,0.0,1.7969251,2.020372,334.78403
109,0.0,0.0,0.0,2.7371562,1.1398975,334.5251
110,0.0,0.0,0.0,2.726311,1.1353858,334.44052
111,0.0,0.0,0.0,2.9531167,1.135163,334.2688
112,0.0,0.0,0.0,3.8290462,1.1252074,334.44052
113,0.0,0.0,0.0,3.406444,1.3615186,334.18158
114,0.0,0.0,0.0,2.9766996,1.6016998,334.44052
115,0.0,0.0,0.0,2.5396805,1.6152029,334.44052
116,0.0,0.0,0.0,3.17983,1.1349224,334.0944
117,0.0,0.0,0.0,3.1924722,1.5949981,334.2688
118,0.0,0.0,0.0,3.205216,0.9152208,334.35333
119,0.0,0.0,0.0,2.7371562,1.1398975,334.44052
120,0.0,0.0,0.0,3.4336307,0.9150091,334.0944
121,0.0,0.0,0.0,2.9531167,1.135163,334.69684
122,0.0,0.0,0.0,3.9056995,0.918198,334.2688
123,0.0,0.0,0.0,2.2997997,0.9195938,334.69684
124,0.0,0.0,0.0,7.3523793,-1.0182564,334.18158
125,0.0,0.0,0.0,0.9166542,3.204807,334.2688
126,0.0,0.0,0.0,2.5294943,1.1492426,334.69684
127,0.0,0.0,0.0,4.592212,1.6051339,334.61227
128,0.0,0.0,0.0,2.5193894,1.8310691,334.44052
129,0.0,0.0,0.0,1.8111206,1.1316147,334.44052
130,0.0,0.0,0.0,2.7702157,1.3842987,334.18158
131,0.0,0.0,0.0,2.0134754,2.0122335,334.95578
132,0.0,0.0,0.0,2.5093646,1.1401051,334.5251
133,0.0,0.0,0.0,2.5093646,1.3680468,334.5251
134,0.0,0.0,0.0,2.7371562,1.5956544,334.61227
135,0.0,0.0,0.0,1.6038626,2.2897139,334.61227
136,0.0,0.0,0.0,3.447387,2.2956424,334.44052
137,0.0,0.0,0.0,3.6913862,2.3042777,334.95578
138,0.0,0.0,0.0,2.7814136,1.8529015,334.78403
139,0.0,0.0,0.0,2.964861,1.5953388,334.61227
140,0.0,0.0,0.0,3.4336307,1.1437068,334.95578
141,0.0,0.0,0.0,4.0856166,1.5870985,334.95578
142,0.0,0.0,0.0,2.964861,2.2784429,334.69684
143,0.0,0.0,0.0,2.9766996,1.8303682,334.8686
144,0.0,0.0,0.0,2.9531167,2.0426948,334.2688
145,0.0,0.0,0.0,3.6766021,1.3775141,334.61227
146,0.0,0.0,0.0,3.6766021,2.2950714,334.5251
147,0.0,0.0,0.0,3.632951,2.041302,334.61227
148,0.0,0.0,0.0,2.964861,-0.0,335.38647
149,0.0,0.0,0.0,3.1924722,1.8227111,334.78403
150,0.0,0.0,0.0,3.2180612,1.6077625,334.5251
151,0.0,0.0,0.0,3.3796837,0.90065217,334.69684
152,0.0,0.0,0.0,3.406444,1.1346642,334.69684
153,0.0,0.0,0.0,3.4336307,2.2865028,334.35333
154,0.0,0.0,0.0,3.7213137,1.3942362,334.8686
