time,lat,lon,alt,x,y,z
1,0.0,0.0,0.0,-1.8476102,-0.0,135.25272
3,0.0,0.0,0.0,-2.0867772,0.23181157,135.84459
4,0.0,0.0,0.0,-1.8328396,-0.0,135.25272
5,0.0,0.0,0.0,-1.8550853,0.23184387,136.01105
6,0.0,0.0,0.0,-2.07837,0.23087816,135.9265
7,0.0,0.0,0.0,-1.8476102,0.23091003,135.84459
8,0.0,0.0,0.0,-2.1210964,0.47123644,135.67548
9,0.0,0.0,0.0,-2.0535502,0.22812222,135.42183
10,0.0,0.0,0.0,-2.0700307,0.22995216,136.0956
11,0.0,0.0,0.0,-1.597476,-0.22818011,135.76004
12,0.0,0.0,0.0,-2.2814937,-0.0,136.01105
13,0.0,0.0,0.0,-2.0952525,0.2327527,136.01105
14,0.0,0.0,0.0,-1.8401953,0.68992126,136.0956
15,0.0,0.0,0.0,-1.8550853,-0.0,136.0956
16,0.0,0.0,0.0,-2.318401,0.23177555,135.67548
17,0.0,0.0,0.0,-1.825542,-0.0,135.33727
18,0.0,0.0,0.0,-1.3859178,0.23096256,135.67548
19,0.0,0.0,0.0,-1.8550853,0.23184387,136.18016
20,0.0,0.0,0.0,-2.3090627,-0.0,136.01105
21,0.0,0.0,0.0,-1.6103005,-0.0,136.18016
22,0.0,0.0,0.0,-2.0867772,0.23181157,136.01105
23,0.0,0.0,0.0,-1.8328396,-0.0,136.18016
24,0.0,0.0,0.0,-2.07837,0.92343765,136.0956
25,0.0,0.0,0.0,-1.825542,0.45629868,136.01105
