time,lat,lon,alt,x,y,z
1,0.0,0.0,0.0,-4.763642,-84.56237,74.533264
2,0.0,0.0,0.0,-7.431407,-84.74114,74.533264
3,0.0,0.0,0.0,-4.763642,-84.56237,74.69972
4,0.0,0.0,0.0,-7.431407,-84.76181,74.61517
5,0.0,0.0,0.0,-9.865807,-84.66513,74.44871
6,0.0,0.0,0.0,-4.763642,-84.56237,74.2796
7,0.0,0.0,0.0,-10.784298,-85.11251,74.44871
8,0.0,0.0,0.0,-5.194429,-85.009865,74.19769
9,0.0,0.0,0.0,-9.090278,-84.24014,75.11985
10,0.0,0.0,0.0,-4.763642,-84.5193,74.61517
11,0.0,0.0,0.0,-7.431407,-84.72031,74.44871
12,0.0,0.0,0.0,-4.9697404,-84.765495,74.36416
