time,lat,lon,alt,x,y,z
1,0.0,0.0,0.0,0.0,1.709814,137.36125
2,0.0,0.0,0.0,0.0,1.6971561,138.12222
3,0.0,0.0,0.0,0.0,1.9162443,138.03767
4,0.0,0.0,0.0,0.0,1.923389,137.95312
5,0.0,0.0,0.0,0.0,1.4851134,138.6269
6,0.0,0.0,0.0,-0.42283934,1.6908512,137.95312
7,0.0,0.0,0.0,0.0,1.6971561,137.4458
8,0.0,0.0,0.0,0.2122056,2.121082,137.61491
9,0.0,0.0,0.0,-0.2122056,2.121082,137.95312
10,0.0,0.0,0.0,0.0,1.923389,137.02304
11,0.0,0.0,0.0,0.0,2.1289742,137.19214
12,0.0,0.0,0.0,0.2098737,1.8881752,137.36125
13,0.0,0.0,0.0,0.0,2.105514,137.86856
14,0.0,0.0,0.0,0.0,1.4906318,137.61491
