time,lat,lon,alt,x,y,z
1,0.0,0.0,0.0,-1.8328396,0.22906466,137.36125
2,0.0,0.0,0.0,-1.8476102,0.23091003,137.69946
3,0.0,0.0,0.0,-1.8476102,-0.0,137.61491
4,0.0,0.0,0.0,-1.8401953,-0.0,137.36125
5,0.0,0.0,0.0,-1.8476102,0.46181262,137.78401
6,0.0,0.0,0.0,-2.0535502,0.22812222,137.36125
7,0.0,0.0,0.0,-1.8550853,0.23184387,137.36125
8,0.0,0.0,0.0,-1.6233325,0.46373713,137.10759
9,0.0,0.0,0.0,-1.8328396,0.22906466,137.10759
10,0.0,0.0,0.0,-2.0700307,-0.0,137.10759
11,0.0,0.0,0.0,-2.8040829,-0.23357901,137.78401
12,0.0,0.0,0.0,-1.8328396,-0.0,137.53035
13,0.0,0.0,0.0,-1.8476102,0.46181262,137.19214
14,0.0,0.0,0.0,-1.5911402,0.22727534,137.78401
15,0.0,0.0,0.0,-1.8401953,0.22998364,137.53035
16,0.0,0.0,0.0,-1.8476102,0.23091003,136.94113
17,0.0,0.0,0.0,-1.8328396,0.22906466,136.77202
18,0.0,0.0,0.0,-2.0867772,0.23181157,136.68747
19,0.0,0.0,0.0,-2.0700307,0.22995216,137.36125
20,0.0,0.0,0.0,-2.0454085,0.45442918,137.53035
21,0.0,0.0,0.0,-2.0535502,-0.0,137.02304
22,0.0,0.0,0.0,-2.29061,-0.22899877,136.77202
23,0.0,0.0,0.0,-2.0617578,-0.0,137.10759
24,0.0,0.0,0.0,-1.8401953,0.45995986,137.69946
25,0.0,0.0,0.0,-2.07837,0.23087816,137.4458
26,0.0,0.0,0.0,-2.0617578,-0.0,137.4458
27,0.0,0.0,0.0,-1.8401953,-0.0,136.94113
28,0.0,0.0,0.0,-1.8401953,0.22998364,137.69946
29,0.0,0.0,0.0,-2.0700307,-0.0,137.36125
30,0.0,0.0,0.0,-2.3090627,-0.0,137.53035
31,0.0,0.0,0.0,-2.2997997,0.22991697,137.61491
32,0.0,0.0,0.0,-1.6167903,0.23093815,137.4458
33,0.0,0.0,0.0,-2.0867772,0.4636156,137.86856
34,0.0,0.0,0.0,-2.0617578,0.22903351,137.69946
35,0.0,0.0,0.0,-1.8476102,0.23091003,137.53035
36,0.0,0.0,0.0,-1.6038626,-0.0,137.02304
37,0.0,0.0,0.0,-2.07837,0.23087816,137.36125
38,0.0,0.0,0.0,-2.0700307,-0.22995216,137.4458
39,0.0,0.0,0.0,-2.29061,-0.0,136.68747
40,0.0,0.0,0.0,-2.0952525,-0.0,137.4458
41,0.0,0.0,0.0,-2.3090627,-0.0,137.61491
42,0.0,0.0,0.0,-1.8328396,0.22906466,137.10759
43,0.0,0.0,0.0,-2.2814937,0.2280879,136.51837
44,0.0,0.0,0.0,-1.8476102,0.23091003,137.10759
45,0.0,0.0,0.0,-1.8401953,0.22998364,136.68747
46,0.0,0.0,0.0,-1.380354,0.23003557,137.4458
47,0.0,0.0,0.0,-2.29061,0.4579902,137.36125
48,0.0,0.0,0.0,-1.6038626,0.45817694,137.19214
49,0.0,0.0,0.0,-1.8401953,0.22998364,137.10759
50,0.0,0.0,0.0,-1.8401953,-0.0,137.19214
51,0.0,0.0,0.0,-1.6167903,0.46186885,137.4458
52,0.0,0.0,0.0,-1.825542,-0.22815296,137.36125
53,0.0,0.0,0.0,-2.3090627,0.46167767,136.85658
54,0.0,0.0,0.0,-1.6038626,0.45817694,137.36125
55,0.0,0.0,0.0,-2.2997997,0.45982653,136.94113
56,0.0,0.0,0.0,-2.5294943,0.6896047,137.78401
57,0.0,0.0,0.0,-1.6038626,0.2290921,136.77202
58,0.0,0.0,0.0,-1.6167903,0.23093815,137.02304
