time,lat,lon,alt,x,y,z
1,0.0,0.0,0.0,-6.6972437,2.584827,175.05592
2,0.0,0.0,0.0,-6.8597603,2.7779453,174.97137
3,0.0,0.0,0.0,-6.434739,2.353124,174.80228
4,0.0,0.0,0.0,-6.6473413,2.779164,175.05592
5,0.0,0.0,0.0,-7.0984035,2.7869928,174.3795
6,0.0,0.0,0.0,-6.6473413,2.779164,174.54861
7,0.0,0.0,0.0,-6.434739,2.56677,174.71771
8,0.0,0.0,0.0,-6.7224765,2.5945077,174.3795
9,0.0,0.0,0.0,-6.598173,2.5468113,174.88683
10,0.0,0.0,0.0,-6.4830747,2.8011076,174.97137
11,0.0,0.0,0.0,-5.7105927,2.1105797,174.63316
13,0.0,0.0,0.0,-6.7224765,2.5945077,174.63316
14,0.0,0.0,0.0,-6.93725,3.0248237,174.97137
15,0.0,0.0,0.0,-6.7224765,2.5945077,174.54861
16,0.0,0.0,0.0,-6.8853974,2.788262,174.80228
17,0.0,0.0,0.0,-6.911227,2.7986546,174.46407
18,0.0,0.0,0.0,-6.434739,2.7803447,174.97137
19,0.0,0.0,0.0,-6.911227,2.7986546,174.97137
20,0.0,0.0,0.0,-6.93725,2.5933447,174.97137
21,0.0,0.0,0.0,-6.8853974,2.788262,175.14049
22,0.0,0.0,0.0,-6.911227,3.0135531,175.22504
23,0.0,0.0,0.0,-6.4830747,2.5859423,174.97137
24,0.0,0.0,0.0,-6.8597603,2.5645545,174.97137
25,0.0,0.0,0.0,-6.911227,2.5836775,174.71771
26,0.0,0.0,0.0,-6.6972437,2.1544693,174.29495
27,0.0,0.0,0.0,-6.6473413,2.3521242,174.97137
28,0.0,0.0,0.0,-6.507513,2.5956354,175.14049
29,0.0,0.0,0.0,-6.6721997,2.789493,174.80228
30,0.0,0.0,0.0,-6.6972437,2.7998996,175.14049
31,0.0,0.0,0.0,-6.8853974,2.574081,175.14049
32,0.0,0.0,0.0,-6.8597603,2.9912593,174.88683
33,0.0,0.0,0.0,-6.7224765,2.5945077,175.14049
34,0.0,0.0,0.0,-7.0984035,2.5729089,174.88683
35,0.0,0.0,0.0,-6.5738597,2.9596949,174.71771
36,0.0,0.0,0.0,-6.747898,2.6042602,174.80228
37,0.0,0.0,0.0,-6.458816,2.5763202,174.54861
38,0.0,0.0,0.0,-6.507513,2.5956354,174.12585
39,0.0,0.0,0.0,-6.458816,2.5763202,174.03865
40,0.0,0.0,0.0,-7.0984035,2.3587532,174.88683
41,0.0,0.0,0.0,-6.911227,2.7986546,174.46407
42,0.0,0.0,0.0,-6.7224765,3.241889,174.29495
43,0.0,0.0,0.0,-6.6972437,2.584827,174.3795
44,0.0,0.0,0.0,-6.6473413,2.5656798,174.03865
45,0.0,0.0,0.0,-6.7224765,3.241889,174.46407
46,0.0,0.0,0.0,-6.911227,2.5836775,174.54861
47,0.0,0.0,0.0,-6.4830747,2.8011076,173.9541
48,0.0,0.0,0.0,-6.911227,2.5836775,173.53134
49,0.0,0.0,0.0,-6.79932,2.8423064,173.785
50,0.0,0.0,0.0,-6.6972437,2.3696816,173.8722
51,0.0,0.0,0.0,-7.071989,2.563396,174.2104
52,0.0,0.0,0.0,-6.6972437,2.3696816,173.785
53,0.0,0.0,0.0,-7.1788397,2.1686826,173.10858
54,0.0,0.0,0.0,-7.257034,2.7651863,173.53134
55,0.0,0.0,0.0,-7.151828,2.5921469,172.85492
56,0.0,0.0,0.0,-7.311213,2.5717025,173.02402
57,0.0,0.0,0.0,-6.8597603,2.5645545,172.85492
58,0.0,0.0,0.0,-7.0984035,2.7869928,172.60126
59,0.0,0.0,0.0,-7.151828,3.0234265,172.6858
60,0.0,0.0,0.0,-6.8343115,2.9802349,173.02402
61,0.0,0.0,0.0,-6.6972437,2.584827,173.8722
62,0.0,0.0,0.0,-7.366204,2.8064907,174.29495
63,0.0,0.0,0.0,-6.4830747,3.0161936,174.88683
64,0.0,0.0,0.0,-6.245252,3.648824,174.88683
65,0.0,0.0,0.0,-6.8853974,2.574081,174.71771
66,0.0,0.0,0.0,-6.911227,3.0135531,173.9541
67,0.0,0.0,0.0,-6.8853974,3.2163846,174.12585
68,0.0,0.0,0.0,-6.2258296,2.897201,175.05592
69,0.0,0.0,0.0,-7.151828,2.5921469,174.3795
70,0.0,0.0,0.0,-7.0984035,3.000999,175.30959
71,0.0,0.0,0.0,-7.125016,2.797371,174.63316
72,0.0,0.0,0.0,-6.93725,2.809124,174.97137
73,0.0,0.0,0.0,-6.911227,2.5836775,173.8722
