time,lat,lon,alt,x,y,z
1,0.0,0.0,0.0,-6.031513,2.5784209,176.66507
2,0.0,0.0,0.0,-6.009006,2.5688472,176.83418
3,0.0,0.0,0.0,-5.817608,2.3647225,176.58052
4,0.0,0.0,0.0,-5.817608,2.5794187,176.41142
5,0.0,0.0,0.0,-6.0541916,2.3726523,176.24231
6,0.0,0.0,0.0,-5.645877,1.9504268,176.49597
7,0.0,0.0,0.0,-6.0541916,3.01867,176.83418
8,0.0,0.0,0.0,-5.8615417,1.949688,175.98865
9,0.0,0.0,0.0,-6.0541916,2.3726523,176.32686
10,0.0,0.0,0.0,-5.964487,2.5499096,176.66507
11,0.0,0.0,0.0,-5.839493,1.942385,176.49597
12,0.0,0.0,0.0,-5.839493,1.942385,176.58052
13,0.0,0.0,0.0,-5.839493,2.1580117,176.41142
14,0.0,0.0,0.0,-5.624628,1.9431156,176.24231
15,0.0,0.0,0.0,-5.839493,2.1580117,176.49597
16,0.0,0.0,0.0,-5.6672845,2.175127,176.41142
17,0.0,0.0,0.0,-6.031513,2.1491272,176.41142
18,0.0,0.0,0.0,-5.624628,2.590049,176.58052
