time,lat,lon,alt,x,y,z
1,0.0,0.0,0.0,0.8487643,-0.6365237,136.85658
2,0.0,0.0,0.0,0.8456327,-0.84554064,136.94113
3,0.0,0.0,0.0,0.84252423,-0.6318448,137.2767
4,0.0,0.0,0.0,0.84252423,-0.8424332,137.2767
5,0.0,0.0,0.0,1.0648546,-0.63884956,137.4458
6,0.0,0.0,0.0,0.6342447,-0.63420576,137.69946
7,0.0,0.0,0.0,0.84252423,-1.0529989,137.2767
8,0.0,0.0,0.0,1.0569977,-0.6341367,137.86856
9,0.0,0.0,0.0,0.6365935,-0.6365542,138.2887
10,0.0,0.0,0.0,0.6319131,-0.4212593,137.61491
11,0.0,0.0,0.0,1.0609117,-1.0607299,137.61491
12,0.0,0.0,0.0,0.2122056,-0.6365892,137.61491
14,0.0,0.0,0.0,0.8456327,-0.6341756,137.36125
15,0.0,0.0,0.0,0.83943856,-0.8393485,137.36125
16,0.0,0.0,0.0,0.42283934,-0.6342274,137.53035
17,0.0,0.0,0.0,0.4244054,-0.21219978,137.36125
18,0.0,0.0,0.0,0.8487643,-0.84867114,137.61491
19,0.0,0.0,0.0,1.0531127,-0.84238195,137.69946
20,0.0,0.0,0.0,1.0648546,-0.42590952,137.4458
21,0.0,0.0,0.0,0.6365935,-0.84871185,136.68747
22,0.0,0.0,0.0,0.62959856,-1.2589693,137.53035
23,0.0,0.0,0.0,1.2683338,-1.0567387,137.02304
24,0.0,0.0,0.0,0.42283934,-0.42282787,136.94113
25,0.0,0.0,0.0,1.2636726,-0.8423193,136.85658
26,0.0,0.0,0.0,0.63895977,-0.63892025,137.02304
27,0.0,0.0,0.0,0.84252423,-1.0529989,136.68747
28,0.0,0.0,0.0,0.6319131,-1.0530486,137.19214
29,0.0,0.0,0.0,0.42598307,-1.0648252,137.61491
30,0.0,0.0,0.0,0.8456327,-0.6341756,136.85658
31,0.0,0.0,0.0,1.0728291,-0.858149,137.19214
32,0.0,0.0,0.0,0.84252423,-0.6318448,137.19214
33,0.0,0.0,0.0,0.8487643,-0.84867114,137.53035
34,0.0,0.0,0.0,0.627301,-0.62726337,136.94113
35,0.0,0.0,0.0,3.1221306,-3.3248875,137.4458
36,0.0,0.0,0.0,2.105514,-2.314285,137.36125
37,0.0,0.0,0.0,2.1289742,-2.1275063,137.02304
38,0.0,0.0,0.0,2.1210964,-2.5430627,137.02304
39,0.0,0.0,0.0,2.1449068,-2.7855308,137.19214
40,0.0,0.0,0.0,2.5542517,-2.9762933,137.19214
41,0.0,0.0,0.0,2.5542517,-2.5517173,137.53035
42,0.0,0.0,0.0,1.9091523,-2.3316886,136.94113
43,0.0,0.0,0.0,1.9021126,-2.3231034,136.94113
44,0.0,0.0,0.0,1.7226621,-2.3669562,137.2767
45,0.0,0.0,0.0,2.696721,-3.7272763,137.53035
46,0.0,0.0,0.0,2.1210964,-2.9662035,137.4458
47,0.0,0.0,0.0,1.8881879,-2.515511,137.4458
48,0.0,0.0,0.0,2.3416452,-2.339692,137.19214
49,0.0,0.0,0.0,2.91436,-2.0798743,137.10759
50,0.0,0.0,0.0,2.350373,-2.348398,137.36125
51,0.0,0.0,0.0,2.526117,-2.5236652,136.94113
52,0.0,0.0,0.0,2.5448043,-2.1190066,137.02304
53,0.0,0.0,0.0,2.3243828,-2.3224723,137.53035
54,0.0,0.0,0.0,2.7565567,-2.3302855,137.10759
55,0.0,0.0,0.0,2.105514,-2.5244136,137.2767
56,0.0,0.0,0.0,1.9091523,-2.3316886,137.2767
57,0.0,0.0,0.0,2.3243828,-2.1115394,137.36125
58,0.0,0.0,0.0,2.3243828,-2.3224723,137.53035
59,0.0,0.0,0.0,2.5448043,-2.1190066,137.53035
60,0.0,0.0,0.0,2.7565567,-2.7533717,137.4458
61,0.0,0.0,0.0,2.3243828,-2.9548714,137.2767
62,0.0,0.0,0.0,2.332982,-2.1193397,137.02304
63,0.0,0.0,0.0,1.9091523,-2.5433936,137.2767
64,0.0,0.0,0.0,2.1210964,-2.1196444,137.10759
65,0.0,0.0,0.0,2.4985943,-2.2884345,137.53035
66,0.0,0.0,0.0,2.1210964,-2.1196444,137.4458
67,0.0,0.0,0.0,2.1132765,-2.3228035,137.2767
68,0.0,0.0,0.0,2.315847,-2.7340877,137.19214
69,0.0,0.0,0.0,2.3416452,-2.339692,137.36125
70,0.0,0.0,0.0,2.3243828,-2.3224723,137.36125
71,0.0,0.0,0.0,2.3073728,-2.305504,137.53035
72,0.0,0.0,0.0,1.9021126,-1.6899658,137.36125
73,0.0,0.0,0.0,2.332982,-2.5426977,137.02304
74,0.0,0.0,0.0,2.1289742,-2.3400307,137.53035
75,0.0,0.0,0.0,2.1369107,-2.135426,137.2767
76,0.0,0.0,0.0,2.1210964,-2.5430627,136.94113
77,0.0,0.0,0.0,2.7464004,-2.3217158,137.53035
79,0.0,0.0,0.0,2.105514,-2.734474,136.94113
80,0.0,0.0,0.0,2.0978086,-2.0964036,136.26471
81,0.0,0.0,0.0,1.9162443,-1.7025096,136.77202
82,0.0,0.0,0.0,1.6846843,-1.8943061,136.94113
83,0.0,0.0,0.0,1.9021126,-2.112113,137.02304
84,0.0,0.0,0.0,1.6846843,-2.525026,136.77202
85,0.0,0.0,0.0,1.0728291,-1.7159132,136.51837
86,0.0,0.0,0.0,1.0569977,-1.9017888,136.68747
87,0.0,0.0,0.0,1.2636726,-1.4738398,136.77202
88,0.0,0.0,0.0,0.6413439,-1.7097069,136.85658
89,0.0,0.0,0.0,1.2777607,-1.4902612,136.4338
90,0.0,0.0,0.0,1.2683338,-1.690483,136.77202
91,0.0,0.0,0.0,1.0609117,-1.6968654,136.51837
92,0.0,0.0,0.0,1.4796355,-1.6903335,137.02304
93,0.0,0.0,0.0,1.4961911,-1.0684627,137.36125
94,0.0,0.0,0.0,1.2730299,-1.6967375,136.77202
95,0.0,0.0,0.0,1.0569977,-1.6906093,136.77202
96,0.0,0.0,0.0,1.8881879,-2.3061218,136.4338
97,0.0,0.0,0.0,1.4741982,-2.3150814,137.10759
98,0.0,0.0,0.0,1.6971561,-1.9083155,137.19214
99,0.0,0.0,0.0,1.4796355,-2.1125722,136.68747
100,0.0,0.0,0.0,0.21299447,-1.916231,136.77202
101,0.0,0.0,0.0,0.8487643,-1.4849504,136.68747
102,0.0,0.0,0.0,0.84252423,-1.0529989,136.68747
103,0.0,0.0,0.0,0.42283934,-0.84560966,136.68747
104,0.0,0.0,0.0,1.2636726,-1.2633653,136.51837
105,0.0,0.0,0.0,0.4244054,-1.6971095,136.60292
106,0.0,0.0,0.0,0.4244054,-1.2729951,137.02304
107,0.0,0.0,0.0,0.8487643,-1.6969702,137.36125
108,0.0,0.0,0.0,1.0648546,-1.2775402,136.51837
109,0.0,0.0,0.0,1.0609117,-1.6968654,136.34926
110,0.0,0.0,0.0,1.2683338,-1.9016466,136.85658
111,0.0,0.0,0.0,0.6365935,-1.4850217,137.10759
112,0.0,0.0,0.0,0.8456327,-1.4794745,137.2767
113,0.0,0.0,0.0,0.6365935,-1.4850217,136.85658
114,0.0,0.0,0.0,0.4244054,-1.2729951,136.85658
115,0.0,0.0,0.0,0.21299447,-1.4906214,136.51837
116,0.0,0.0,0.0,0.6342447,-1.4795449,136.60292
117,0.0,0.0,0.0,0.6365935,-0.84871185,136.60292
118,0.0,0.0,0.0,0.8487643,-1.0607953,136.60292
119,0.0,0.0,0.0,0.42598307,-1.0648252,137.10759
120,0.0,0.0,0.0,0.8456327,-1.9019055,137.19214
121,0.0,0.0,0.0,0.42283934,-1.2682993,136.94113
122,0.0,0.0,0.0,0.8487643,-1.2728904,137.10759
123,0.0,0.0,0.0,0.0,-1.0531127,136.77202
124,0.0,0.0,0.0,1.0531127,-0.6318064,137.19214
125,0.0,0.0,0.0,1.0531127,-0.84238195,136.60292
126,0.0,0.0,0.0,1.0569977,-1.0568178,136.51837
127,0.0,0.0,0.0,1.0416267,-0.8331967,137.10759
128,0.0,0.0,0.0,0.8487643,-0.84867114,137.19214
129,0.0,0.0,0.0,0.8456327,-0.6341756,136.94113
130,0.0,0.0,0.0,1.6846843,-1.0526574,136.68747
131,0.0,0.0,0.0,1.0531127,-1.0529348,136.51837
132,0.0,0.0,0.0,1.0569977,-1.0568178,137.2767
133,0.0,0.0,0.0,0.8487643,-1.0607953,136.68747
134,0.0,0.0,0.0,1.2683338,-1.0567387,136.18016
135,0.0,0.0,0.0,1.2590451,-0.83923584,136.4338
136,0.0,0.0,0.0,0.83943856,-0.41969675,136.60292
137,0.0,0.0,0.0,1.0569977,-1.0568178,137.02304
138,0.0,0.0,0.0,1.2777607,-0.85170716,136.94113
139,0.0,0.0,0.0,1.2636726,-1.0528566,136.60292
140,0.0,0.0,0.0,1.2777607,-0.85170716,136.4338
141,0.0,0.0,0.0,1.2730299,-0.84855485,137.10759
142,0.0,0.0,0.0,1.2453642,-0.8301193,136.4338
143,0.0,0.0,0.0,1.0531127,-0.42121378,136.77202
144,0.0,0.0,0.0,1.0569977,-0.84548867,136.34926
145,0.0,0.0,0.0,0.21299447,-1.0648474,136.68747
146,0.0,0.0,0.0,0.83943856,-1.0491433,137.10759
147,0.0,0.0,0.0,1.0531127,-1.0529348,137.10759
148,0.0,0.0,0.0,0.83943856,-1.0491433,136.68747
149,0.0,0.0,0.0,0.6413439,-1.0687602,137.19214
150,0.0,0.0,0.0,1.2636726,-0.8423193,137.36125
151,0.0,0.0,0.0,1.2730299,-0.84855485,137.10759
152,0.0,0.0,0.0,1.6846843,-1.2631264,137.02304
153,0.0,0.0,0.0,1.0531127,-0.6318064,137.02304
154,0.0,0.0,0.0,1.4961911,-0.8548058,136.85658
155,0.0,0.0,0.0,1.0569977,-1.0568178,137.78401
156,0.0,0.0,0.0,1.0609117,-0.8486188,137.10759
157,0.0,0.0,0.0,1.2825271,-0.64118326,137.53035
158,0.0,0.0,0.0,1.2730299,-0.63643646,137.02304
159,0.0,0.0,0.0,0.8487643,-0.84867114,136.85658
160,0.0,0.0,0.0,1.2636726,-1.0528566,136.85658
161,0.0,0.0,0.0,1.2777607,-0.63880104,136.94113
162,0.0,0.0,0.0,0.8456327,-0.6341756,137.4458
163,0.0,0.0,0.0,0.6319131,-0.8424731,137.02304
164,0.0,0.0,0.0,1.0569977,-0.84548867,136.51837
165,0.0,0.0,0.0,1.0609117,-0.42433265,137.2767
166,0.0,0.0,0.0,1.049256,-0.629493,137.02304
167,0.0,0.0,0.0,1.4796355,-0.63403314,136.60292
168,0.0,0.0,0.0,1.2777607,-1.06459,137.19214
169,0.0,0.0,0.0,1.0569977,-0.84548867,137.36125
170,0.0,0.0,0.0,1.4906318,-4.0388412,137.02304
171,0.0,0.0,0.0,3.317781,-2.8989599,136.85658
172,0.0,0.0,0.0,0.82731843,0.620443,136.94113
173,0.0,0.0,0.0,-1.068827,1.7095169,136.77202
174,0.0,0.0,0.0,2.1610796,-3.0219884,136.85658
175,0.0,0.0,0.0,1.4906318,-2.1282547,136.68747
176,0.0,0.0,0.0,0.63895977,-0.4259566,136.85658
177,0.0,0.0,0.0,0.0,-0.6342447,136.77202
